opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2020-11-13,2020-12-18,290.93,310.06,308.0,321.0,0.2111,0.06961,2020-12-18,35,35,10,1.7600000000000002,1760.0000000000002,89104.0,0.01975219967678219,2.77,1009.9999999999998,26.0,983.9999999999998,EXP,1.5738636363636362
2020-11-20,2020-12-24,290.38,309.56,305.0,317.0,0.20766,0.06966,2020-12-24,34,34,10,1.5199999999999998,1519.9999999999998,86148.0,0.01764405441797836,4.37,2850.0000000000005,26.0,2824.0000000000005,EXP,2.8750000000000004
2020-12-18,2021-01-15,310.06,311.86,326.0,339.0,0.20641,0.06919,2021-01-22,35,28,10,1.7500000000000002,1750.0000000000002,101669.0,0.017212719708072276,0.11,-1640.0,26.0,-1666.0,SL,0.06285714285714285
2021-01-08,2021-02-12,319.03,336.45,337.0,350.0,0.2093,0.0719,2021-02-12,35,35,10,1.79,1790.0,100073.0,0.017886942531951677,0.03,-1760.0,26.0,-1786.0,EXP,0.01675977653631285
2021-01-15,2021-02-19,311.86,331.02,329.0,342.0,0.21507,0.07277,2021-02-19,35,35,10,1.96,1960.0,97057.0,0.020194318802353256,1.9,-60.00000000000006,26.0,-86.00000000000006,EXP,0.9693877551020408
2021-02-05,2021-02-22,331.36,322.44,348.0,362.5,0.21189,0.06786,2021-03-12,35,17,10,1.74,1740.0,102151.0,0.017033607111041498,0.19,-1550.0,26.0,-1576.0,SL,0.10919540229885058
2021-01-29,2021-02-25,314.56,312.83,337.0,352.0,0.20639,0.06945,2021-03-05,35,27,10,2.13,2130.0,97174.0,0.021919443472533804,0.15,-1980.0,26.0,-2006.0,SL,0.07042253521126761
2021-02-19,2021-02-26,331.02,314.14,348.0,360.0,0.20684,0.07072,2021-03-26,35,7,10,1.73,1730.0,95532.0,0.01810911527027593,0.23,-1500.0,26.0,-1526.0,SL,0.13294797687861273
2021-02-26,2021-03-08,314.14,299.94,334.0,347.5,0.21126,0.07074,2021-04-01,34,10,10,2.15,2150.0,91340.0,0.023538427851981607,0.31999999999999995,-1830.0,26.0,-1856.0,SL,0.14883720930232555
2021-03-05,2021-04-09,308.68,337.11,327.5,342.5,0.21294,0.06774,2021-04-09,35,35,10,2.04,2040.0,89827.0,0.022710320950271076,9.19,7150.0,26.0,7124.0,EXP,4.504901960784314
