date,equity,holding,branch,cash,shares
2015-09-09,122124.79434280159,BSV,bear_relative_bond,6128.73587162375,1853
2015-09-10,122095.89188544241,BSV,bear_relative_bond,6128.73587162375,1853
2015-09-11,122197.30936710593,BSV,bear_relative_bond,6128.73587162375,1853
2015-09-14,122153.83865271222,BSV,bear_relative_bond,6128.73587162375,1853
2015-09-15,125693.7079676121,TECL,bear_trend_long,6106.0216096371005,41482
2015-09-16,127088.22895703014,TECL,bear_trend_long,6106.0216096371005,41482
2015-09-17,124525.353316161,TECL,bear_trend_long,6106.0216096371005,41482
2015-09-18,119927.26744589504,TECL,bear_trend_long,6106.0216096371005,41482
2015-09-21,123394.67986759837,TECL,bear_trend_long,6106.0216096371005,41482
2015-09-22,117854.36612353023,TECL,bear_trend_long,6106.0216096371005,41482
2015-09-23,118354.69747266723,BSV,bear_relative_bond,5967.106754090142,1792
2015-09-24,118340.64309238509,BSV,bear_relative_bond,5967.106754090142,1792
2015-09-25,118284.65878205665,BSV,bear_relative_bond,5967.106754090142,1792
2015-09-28,118368.69697981994,BSV,bear_relative_bond,5967.106754090142,1792
2015-09-29,116358.69713077164,TECL,bear_tqqq_oversold,5921.193205448159,44508
2015-09-30,122464.90282020188,TECL,bear_tqqq_oversold,5921.193205448159,44508
2015-10-01,123527.84662863682,BSV,bear_relative_bond,6217.746788404082,1868
2015-10-02,123805.42556921722,BSV,bear_relative_bond,6217.746788404082,1868
2015-10-05,123673.99349241157,BSV,bear_relative_bond,6217.746788404082,1868
2015-10-06,124576.05323390312,TECL,bear_trend_long,6188.306602280805,40732
2015-10-07,126056.36086634941,TECL,bear_trend_long,6188.306602280805,40732
2015-10-08,128091.79357222862,TECL,bear_trend_long,6188.306602280805,40732
2015-10-09,129387.07246188469,TECL,bear_trend_long,6188.306602280805,40732
2015-10-12,129868.14913539238,TECL,bear_trend_long,6188.306602280805,40732
2015-10-13,128979.98592070884,TECL,bear_trend_long,6188.306602280805,40732
