date,equity
2022-03-31,101021.07355395339
2022-04-01,101021.07355395339
2022-04-04,101021.07355395339
2022-04-05,101021.07355395339
2022-04-06,101021.07355395339
2022-04-07,101021.07355395339
2022-04-08,101021.07355395339
2022-04-11,101021.07355395339
2022-04-12,101021.07355395339
2022-04-13,101021.07355395339
2022-04-14,101021.07355395339
2022-04-18,101021.07355395339
2022-04-19,101021.07355395339
2022-04-20,101021.07355395339
2022-04-21,101021.07355395339
2022-04-22,101021.07355395339
2022-04-25,101021.07355395339
2022-04-26,101021.07355395339
2022-04-27,101021.07355395339
2022-04-28,101021.07355395339
2022-04-29,101021.07355395339
2022-05-02,101021.07355395339
2022-05-03,101021.07355395339
2022-05-04,101021.07355395339
2022-05-05,101021.07355395339
2022-05-06,101021.07355395339
2022-05-09,101021.07355395339
2022-05-10,101021.07355395339
2022-05-11,101021.07355395339
2022-05-12,101021.07355395339
2022-05-13,101021.07355395339
2022-05-16,101021.07355395339
2022-05-17,101021.07355395339
2022-05-18,101021.07355395339
2022-05-19,101021.07355395339
2022-05-20,101021.07355395339
2022-05-23,101021.07355395339
2022-05-24,101021.07355395339
2022-05-25,101021.07355395339
2022-05-26,101021.07355395339
2022-05-27,101021.07355395339
2022-05-31,101021.07355395339
2022-06-01,101021.07355395339
2022-06-02,101021.07355395339
2022-06-03,101021.07355395339
2022-06-06,101021.07355395339
2022-06-07,101021.07355395339
2022-06-08,101021.07355395339
2022-06-09,101021.07355395339
2022-06-10,101021.07355395339
2022-06-13,101021.07355395339
2022-06-14,101021.07355395339
2022-06-15,101021.07355395339
2022-06-16,101021.07355395339
2022-06-17,101021.07355395339
2022-06-21,101021.07355395339
2022-06-22,101021.07355395339
2022-06-23,101021.07355395339
2022-06-24,101021.07355395339
2022-06-27,101021.07355395339
2022-06-28,101021.07355395339
2022-06-29,101021.07355395339
2022-06-30,101021.07355395339
2022-07-01,101021.07355395339
2022-07-05,101021.07355395339
2022-07-06,101021.07355395339
2022-07-07,101021.07355395339
2022-07-08,101021.07355395339
2022-07-11,101021.07355395339
2022-07-12,101021.07355395339
2022-07-13,101021.07355395339
2022-07-14,101021.07355395339
2022-07-15,101021.07355395339
2022-07-18,101021.07355395339
2022-07-19,101021.07355395339
2022-07-20,102475.19388716115
2022-07-21,103946.23867434288
2022-07-22,102123.4963336235
2022-07-25,101541.86343093921
2022-07-26,99546.6510718584
2022-07-27,101125.91977596459
2022-07-28,101125.91977596459
2022-07-29,101125.91977596459
2022-08-01,101125.91977596459
2022-08-02,101125.91977596459
2022-08-03,101125.91977596459
2022-08-04,101125.91977596459
2022-08-05,101125.91977596459
2022-08-08,101125.91977596459
2022-08-09,101125.91977596459
2022-08-10,101125.91977596459
2022-08-11,101125.91977596459
2022-08-12,101125.91977596459
2022-08-15,101125.91977596459
2022-08-16,101125.91977596459
2022-08-17,101125.91977596459
2022-08-18,101125.91977596459
2022-08-19,101125.91977596459
2022-08-22,101125.91977596459
2022-08-23,101125.91977596459
2022-08-24,101125.91977596459
2022-08-25,101125.91977596459
2022-08-26,97071.79074968104
2022-08-29,96181.40822055981
2022-08-30,96181.40822055981
2022-08-31,96181.40822055981
2022-09-01,96181.40822055981
2022-09-02,96181.40822055981
2022-09-06,96181.40822055981
2022-09-07,96181.40822055981
2022-09-08,96181.40822055981
2022-09-09,96181.40822055981
2022-09-12,96181.40822055981
2022-09-13,93600.0063321606
2022-09-14,93972.86572038039
2022-09-15,93972.86572038039
2022-09-16,93972.86572038039
2022-09-19,93972.86572038039
2022-09-20,93972.86572038039
2022-09-21,93972.86572038039
2022-09-22,93972.86572038039
2022-09-23,93972.86572038039
2022-09-26,93972.86572038039
2022-09-27,93972.86572038039
2022-09-28,93972.86572038039
2022-09-29,93972.86572038039
2022-09-30,93972.86572038039
2022-10-03,93972.86572038039
2022-10-04,93972.86572038039
2022-10-05,93972.86572038039
2022-10-06,93972.86572038039
2022-10-07,93972.86572038039
2022-10-10,93972.86572038039
2022-10-11,93972.86572038039
2022-10-12,93972.86572038039
2022-10-13,93972.86572038039
2022-10-14,93972.86572038039
2022-10-17,93972.86572038039
2022-10-18,93972.86572038039
2022-10-19,93972.86572038039
2022-10-20,93972.86572038039
2022-10-21,93972.86572038039
2022-10-24,93972.86572038039
2022-10-25,93972.86572038039
2022-10-26,93972.86572038039
2022-10-27,93972.86572038039
2022-10-28,93972.86572038039
2022-10-31,93972.86572038039
2022-11-01,93972.86572038039
2022-11-02,93972.86572038039
2022-11-03,93972.86572038039
2022-11-04,93972.86572038039
2022-11-07,93972.86572038039
2022-11-08,93972.86572038039
2022-11-09,93972.86572038039
2022-11-10,93972.86572038039
2022-11-11,95768.7777592739
2022-11-14,94930.66962639504
2022-11-15,96244.37012487916
2022-11-16,94930.66962639504
2022-11-17,94721.1581656044
2022-11-18,94724.49066542671
2022-11-21,93750.01996193762
2022-11-22,95100.27414227318
2022-11-23,96054.77061006724
2022-11-25,95422.89334625365
2022-11-28,94022.75548477746
2022-11-29,93311.0435679001
2022-11-30,93400.81766363903
2022-12-01,93400.81766363903
2022-12-02,93400.81766363903
2022-12-05,93400.81766363903
2022-12-06,93400.81766363903
2022-12-07,93400.81766363903
2022-12-08,93400.81766363903
2022-12-09,93146.52112500952
2022-12-12,93205.95834382044
2022-12-13,90692.39797944452
2022-12-14,90020.06162800798
2022-12-15,86997.48549074214
2022-12-16,86780.7023063526
2022-12-19,86780.7023063526
2022-12-20,86780.7023063526
2022-12-21,86780.7023063526
2022-12-22,86780.7023063526
2022-12-23,86780.7023063526
2022-12-27,86780.7023063526
2022-12-28,86780.7023063526
2022-12-29,86780.7023063526
2022-12-30,86780.7023063526
2023-01-03,86780.7023063526
2023-01-04,86780.7023063526
2023-01-05,86780.7023063526
2023-01-06,86780.7023063526
2023-01-09,86780.7023063526
2023-01-10,86780.7023063526
2023-01-11,86780.7023063526
2023-01-12,86780.7023063526
2023-01-13,86780.7023063526
2023-01-17,86780.7023063526
2023-01-18,86780.7023063526
2023-01-19,86780.7023063526
2023-01-20,86780.7023063526
2023-01-23,86780.7023063526
2023-01-24,86780.7023063526
2023-01-25,86780.7023063526
2023-01-26,86780.7023063526
2023-01-27,86780.7023063526
2023-01-30,86780.7023063526
2023-01-31,86780.7023063526
2023-02-01,86780.7023063526
2023-02-02,86780.7023063526
2023-02-03,86780.7023063526
2023-02-06,86780.7023063526
2023-02-07,86780.7023063526
2023-02-08,86780.7023063526
2023-02-09,86780.7023063526
2023-02-10,86780.7023063526
2023-02-13,86780.7023063526
2023-02-14,86780.7023063526
2023-02-15,86780.7023063526
2023-02-16,86780.7023063526
2023-02-17,86780.7023063526
2023-02-21,86780.7023063526
2023-02-22,86780.7023063526
2023-02-23,86780.7023063526
2023-02-24,86807.47069525355
2023-02-27,87429.11060596164
2023-02-28,87316.07927327839
2023-03-01,86614.13274498742
2023-03-02,87330.94572324616
2023-03-03,89136.40891808504
2023-03-06,89237.52856562278
2023-03-07,88142.96881939811
2023-03-08,88583.1639398143
2023-03-09,87048.38128541652
2023-03-10,85825.91449395519
2023-03-13,85284.57576524776
2023-03-14,85284.57576524776
2023-03-15,86505.77974296005
2023-03-16,88786.15684665648
2023-03-17,88366.55931292634
2023-03-20,88680.15126710992
2023-03-21,89946.71202349622
2023-03-22,88723.61508672677
2023-03-23,89775.70446781522
2023-03-24,90106.13944063116
2023-03-27,89488.76936174001
2023-03-28,89013.45198627422
2023-03-29,90636.52780960278
2023-03-30,91494.42232257518
2023-03-31,93016.04351574686
2023-04-03,92789.973978341
2023-04-04,92476.96778992045
2023-04-05,91563.98425988028
2023-04-06,92181.32730342852
2023-04-10,92129.15810339493
2023-04-11,91537.90416575398
2023-04-12,90729.26804756194
2023-04-13,92505.949677519
2023-04-14,92332.04032836577
2023-04-17,92410.31665786856
2023-04-18,92416.09320947014
2023-04-19,92372.61136629134
2023-04-20,91668.34969529037
2023-04-21,91763.96469137886
2023-04-24,91572.68964029702
2023-04-25,89845.24838155838
2023-04-26,90390.16374145314
2023-04-27,92847.96478888101
2023-04-28,93488.48613308332
2023-05-01,93381.23692776293
2023-05-02,92566.80623440738
2023-05-03,91961.05234118618
2023-05-04,91636.43897887666
2023-05-05,93584.12816451472
2023-05-08,93815.99227708411
2023-05-09,93221.82753418993
2023-05-10,94236.256682606
2023-05-11,94543.477307644
2023-05-12,94204.36398975425
2023-05-15,94714.47585154403
2023-05-16,94821.70703330247
2023-05-17,95969.44745760331
2023-05-18,97751.92366272389
2023-05-19,97531.62166513863
2023-05-22,97859.1368209204
2023-05-23,96618.66517044137
2023-05-24,96123.06227601279
2023-05-25,98461.99793245032
2023-05-26,100977.75374329432
2023-05-30,101435.69640505053
2023-05-31,100858.92439942788
2023-06-01,102024.04854921925
2023-06-02,102789.20282423249
2023-06-05,102861.65754322887
2023-06-06,102844.27381773831
2023-06-07,101099.49389241399
2023-06-08,102354.46549847325
2023-06-09,102745.72098105369
2023-06-12,104481.84058486615
2023-06-13,105284.6731161137
2023-06-14,106049.81837934596
2023-06-15,107313.5133893839
2023-06-16,106638.18854707661
2023-06-20,106485.5379892309
2023-06-21,105034.37089968032
2023-06-22,106273.67101863328
2023-06-23,105220.12172902774
2023-06-26,103809.60678343147
2023-06-27,105594.5071576329
2023-06-28,105800.59757662895
2023-06-29,105588.72159425035
2023-06-30,107216.9161091697
2023-07-03,107469.40818837871
2023-07-05,107466.51540668744
2023-07-06,106648.05644723844
2023-07-07,106293.96554937704
2023-07-10,106328.81410638687
2023-07-11,106854.12884267254
2023-07-12,108203.69711357074
2023-07-13,110040.86581739642
2023-07-14,110017.63344605654
2023-07-17,111045.05758263092
2023-07-18,111953.47213971945
2023-07-19,111927.33797490732
2023-07-20,109347.21101259677
2023-07-21,109019.26329132846
2023-07-24,109193.37991144402
2023-07-25,109933.46341179954
2023-07-26,109567.78336361112
2023-07-27,109306.56788042343
2023-07-28,111297.54065005896
2023-07-31,111355.59454306576
2023-08-01,111097.28986513129
2023-08-02,108659.36880652259
2023-08-03,108485.21613928315
2023-08-04,107977.31216383094
2023-08-07,108891.53030786396
2023-08-08,107965.71400172294
2023-08-09,106778.67320061325
2023-08-10,106976.01318028771
2023-08-11,106293.96554937704
2023-08-14,107486.82796099315
2023-08-15,106346.24289078226
2023-08-16,105220.12172902774
2023-08-17,105632.26337577008
2023-08-18,105632.26337577008
2023-08-21,105632.26337577008
2023-08-22,105632.26337577008
2023-08-23,105632.26337577008
2023-08-24,102395.03221772777
2023-08-25,102635.9969406114
2023-08-28,102635.9969406114
2023-08-29,102635.9969406114
2023-08-30,103178.08311935177
2023-08-31,103487.44668360517
2023-09-01,103377.9440024162
2023-09-05,103509.36252182466
2023-09-06,102597.67045277482
2023-09-07,101863.94893187274
2023-09-08,102006.29986708814
2023-09-11,103208.21102107786
2023-09-12,102063.7928127353
2023-09-13,102452.56516085535
2023-09-14,103290.33165614388
2023-09-15,101521.70310918915
2023-09-18,101627.5333147727
2023-09-19,101410.93376396033
2023-09-20,99949.56050822626
2023-09-21,98924.10489120238
2023-09-22,98924.10489120238
2023-09-25,98924.10489120238
2023-09-26,98924.10489120238
2023-09-27,98924.10489120238
2023-09-28,98924.10489120238
2023-09-29,98924.10489120238
2023-10-02,98924.10489120238
2023-10-03,98924.10489120238
2023-10-04,98924.10489120238
2023-10-05,98924.10489120238
2023-10-06,98924.10489120238
2023-10-09,100087.2781373827
2023-10-10,100641.53231306873
2023-10-11,101359.66096490003
2023-10-12,101007.42862236245
2023-10-13,99737.76334957172
2023-10-16,100103.65830084252
2023-10-17,100103.65830084252
2023-10-18,100103.65830084252
