date,equity,holding,branch,cash,shares
2022-01-27,38616.48087319245,TECL,bear_tqqq_oversold,2131.9734345327815,702
2022-01-28,43320.80796822419,TECL,bear_tqqq_oversold,2131.9734345327815,702
2022-01-31,46814.49022497443,TQQQ,bull_trend,2182.614729063782,1515
2022-02-01,47666.26450742987,TQQQ,bull_trend,2182.614729063782,1515
2022-02-02,48741.823541777405,TQQQ,bull_trend,2182.614729063782,1515
2022-02-03,43140.286962645325,TQQQ,bull_trend,2182.614729063782,1515
2022-02-04,44555.109159605774,TQQQ,bull_trend,2182.614729063782,1515
2022-02-07,43595.04298414496,TQQQ,bull_trend,2182.614729063782,1515
2022-02-08,45002.64687742499,TQQQ,bull_trend,2182.614729063782,1515
2022-02-09,47659.05198301581,TQQQ,bull_trend,2182.614729063782,1515
2022-02-10,44641.725914137634,TQQQ,bull_trend,2182.614729063782,1515
2022-02-11,40642.68453802374,TQQQ,bull_trend,2182.614729063782,1515
2022-02-14,39833.08789489143,TECS,bear_relative_inverse,4141.745609735182,11
2022-02-15,37016.86499450081,TECS,bear_relative_inverse,4141.745609735182,11
2022-02-16,38339.82934275429,TQQQ,bull_trend,1898.5699681357582,1335
2022-02-17,35108.52067271034,TQQQ,bull_trend,1898.5699681357582,1335
2022-02-18,36606.14004470888,TECS,bear_relative_inverse,2966.4452204901354,10
2022-02-22,37564.03799392763,TECS,bear_relative_inverse,2966.4452204901354,10
2022-02-23,40211.32315017763,TECS,bear_relative_inverse,2966.4452204901354,10
2022-02-24,53999.99724853943,TECL,bear_tqqq_oversold,2251.474921116336,1011
2022-02-25,53087.013470875776,TECS,bear_relative_inverse,4991.736371266401,15
2022-02-28,53361.30912517265,TECS,bear_relative_inverse,4991.736371266401,15
2022-03-01,53911.280304289554,BSV,bear_relative_bond,2725.224591381346,734
2022-03-02,53647.985953917276,BSV,bear_relative_bond,2725.224591381346,734
2022-03-03,56827.93937571498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-04,59517.03312571498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-07,65633.65031321498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-08,66483.56437571498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-09,59126.90031321498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-10,62038.91593821498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-11,65006.65812571498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-14,68476.00187571498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-15,62038.91593821498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-16,56326.35343821498,TECS,bear_relative_inverse,3868.283125714981,16
2022-03-17,59387.882426354,TECL,bear_trend_long,2873.828833672116,1137
2022-03-18,62766.08801946313,TECL,bear_trend_long,2873.828833672116,1137
2022-03-21,61724.427405548326,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-22,65189.6273567202,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-23,62568.510583114854,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-24,66422.45802993797,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-25,66322.49794502281,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-28,69199.07024498009,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-29,72586.54025955223,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-30,70498.5246726992,TQQQ,bull_trend,3093.4382564546977,2331
2022-03-31,67710.79738349938,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-01,67433.14283103966,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-04,71453.66967124962,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-05,66933.35129852318,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-06,62735.12109870934,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-07,63123.828580093614,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-08,60669.3045379641,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-11,56582.13615913414,TQQQ,bull_trend,3093.4382564546977,2331
2022-04-12,61827.83284425755,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-13,59222.354572773176,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-14,63041.75569582005,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-18,62582.83870363255,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-19,59266.7513012888,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-20,59518.42268800755,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-21,62257.14925050755,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-22,67112.83235597631,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-25,64359.301350116926,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-26,70902.62459230443,TECS,bear_relative_inverse,4877.214436054426,17
2022-04-27,69390.42972556039,TECL,bear_tqqq_oversold,3448.9115523426226,1670
2022-04-28,77273.73638144418,TECL,bear_tqqq_oversold,3448.9115523426226,1670
2022-04-29,80917.40623066356,TECS,bear_relative_inverse,3873.5383107416856,21
2022-05-02,77333.12766621044,TECS,bear_relative_inverse,3873.5383107416856,21
2022-05-03,77150.24924824169,TECS,bear_relative_inverse,3873.5383107416856,21
2022-05-04,69414.78440449169,TECS,bear_relative_inverse,3873.5383107416856,21
2022-05-05,72281.97221905265,BSV,bear_relative_bond,3653.5340954185085,1017
2022-05-06,71689.60955053093,TECS,bear_relative_inverse,5746.047050530935,18
2022-05-09,79260.49480443718,TECS,bear_relative_inverse,5746.047050530935,18
2022-05-10,72305.70154603898,TECL,bear_tqqq_oversold,3722.831337298747,1978
2022-05-11,74437.77339514252,TECS,bear_relative_inverse,6165.648395142525,16
