Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2017-12-01T14:31:00Z,TQQQ,5.3600333656309,-51811,Market On Close,Filled,-277708.6887067,"Monthly rotation to TECL" 
2017-12-01T14:31:00Z,TECL,9.9665841051,27836,Market On Close,Filled,277429.83514956,"Monthly rotation to TECL" 
2017-12-01T21:00:00Z,TECL,0,-27836,Stop Market,Canceled,0,"Monthly stop reset" 
2018-01-02T14:31:00Z,TECL,10.5795454296,-27836,Market On Close,Filled,-294492.22657835,"Monthly rotation to TQQQ" 
2018-01-02T14:31:00Z,TQQQ,5.7788664599956,51711,Market On Close,Filled,298830.96351284,"Monthly rotation to TQQQ" 
2018-01-02T21:00:00Z,TQQQ,0,-51711,Stop Market,Canceled,0,"Monthly stop reset" 
2018-02-01T14:31:00Z,TQQQ,6.8439784350689,-51711,Market On Close,Filled,-353908.96885585,"Monthly rotation to TECL" 
2018-02-01T14:31:00Z,TECL,12.4601110088,28831,Market On Close,Filled,359237.46049471,"Monthly rotation to TECL" 
2018-02-01T21:00:00Z,TECL,10.994215596,-28831,Stop Market,Filled,-316974.22984828,"10.5% monthly-reset stop" 
2018-03-01T14:31:00Z,TQQQ,6.269816511006,46693,Market On Close,Filled,292756.5423484,"Monthly rotation to TQQQ" 
2018-03-01T21:00:00Z,TQQQ,5.6114857773503,-46693,Stop Market,Filled,-262017.10540182,"10.5% monthly-reset stop" 
2018-04-02T13:31:00Z,TQQQ,5.1963833486275,48554,Market On Close,Filled,252305.19710926,"Monthly rotation to TQQQ" 
2018-04-02T20:00:00Z,TQQQ,0,-48554,Stop Market,Canceled,0,"Monthly stop reset" 
2018-05-01T13:31:00Z,TQQQ,5.8632670740919,-48554,Market On Close,Filled,-284685.06951546,"Monthly rotation to TECL" 
2018-05-01T13:31:00Z,TECL,10.6450196664,29281,Market On Close,Filled,311696.82085186,"Monthly rotation to TECL" 
2018-05-01T20:00:00Z,TECL,0,-29281,Stop Market,Canceled,0,"Monthly stop reset" 
2018-06-01T19:50:00Z,TECL,0,-29281,Stop Market,Canceled,0,"Monthly stop reset" 
2018-07-02T13:31:00Z,TECL,12.5072585883,-29281,Market On Close,Filled,-366225.03872401,"Monthly rotation to TQQQ" 
2018-07-02T13:31:00Z,TQQQ,6.941066727625,51995,Market On Close,Filled,360900.76450286,"Monthly rotation to TQQQ" 
2018-07-02T20:00:00Z,TQQQ,0,-51995,Stop Market,Canceled,0,"Monthly stop reset" 
2018-08-01T13:31:00Z,TQQQ,7.402298769125,-51995,Market On Close,Filled,-384882.52450065,"Monthly rotation to TECL" 
2018-08-01T13:31:00Z,TECL,13.1341249035,29829,Market On Close,Filled,391777.8117465,"Monthly rotation to TECL" 
2018-08-01T20:00:00Z,TECL,0,-29829,Stop Market,Canceled,0,"Monthly stop reset" 
2018-09-04T19:50:00Z,TECL,0,-29829,Stop Market,Canceled,0,"Monthly stop reset" 
2018-10-01T19:50:00Z,TECL,13.645442779711,-29829,Stop Market,Filled,-407029.912676,"10.5% monthly-reset stop" 
