date,equity
2020-10-09,461520.443064046
2020-10-12,504565.08159059763
2020-10-13,504630.4450874434
2020-10-14,492168.433517351
2020-10-15,481996.0821969423
2020-10-16,474603.9316001412
2020-10-19,451020.85526263394
2020-10-20,453931.8877291267
2020-10-21,452754.40204316046
2020-10-22,452983.33140591107
2020-10-23,455632.8051358273
2020-10-26,434862.68983224576
2020-10-27,439180.3044600622
2020-10-28,439180.3044600622
2020-10-29,439180.3044600622
2020-10-30,439180.3044600622
2020-11-02,439180.3044600622
2020-11-03,439180.3044600622
2020-11-04,439180.3044600622
2020-11-05,439180.3044600622
2020-11-06,439180.3044600622
2020-11-09,439180.3044600622
2020-11-10,439180.3044600622
2020-11-11,439180.3044600622
2020-11-12,428810.9397713476
2020-11-13,440059.57062686794
2020-11-16,450186.28047192533
2020-11-17,446032.4685486834
2020-11-18,435693.45351609064
2020-11-19,446487.32500924106
2020-11-20,437421.7041600155
2020-11-23,442121.28624744597
2020-11-24,442121.28624744597
2020-11-25,445938.6985920713
2020-11-27,458119.45057296945
2020-11-30,460479.85126597004
2020-12-01,478576.02327324805
2020-12-02,480499.3956799511
2020-12-03,482451.8846412826
2020-12-04,488367.44465109817
2020-12-07,496643.31203162385
2020-12-08,501189.32076756406
2020-12-09,467619.28645422845
2020-12-10,473359.9604916927
2020-12-11,470037.9202564858
2020-12-14,480062.32073250844
2020-12-15,494982.315244593
2020-12-16,503287.4391631828
2020-12-17,513603.2384912156
2020-12-18,508008.1472268934
2020-12-21,506113.938035964
2020-12-22,510106.2189613669
2020-12-23,502413.1492848617
2020-12-24,508940.5302310356
2020-12-28,524210.3900101134
2020-12-29,525754.7339340496
2020-12-30,525667.3376090192
2020-12-31,529776.1780752263
2021-01-04,506609.4327372444
2021-01-05,502034.3020499672
2021-01-06,502034.3020499672
2021-01-07,502034.3020499672
2021-01-08,509994.59519692976
2021-01-11,487453.94700409047
2021-01-12,485336.50843029056
2021-01-13,494770.9508819187
2021-01-14,487239.40495880233
2021-01-15,475392.81294617814
2021-01-19,486328.1862186222
2021-01-20,486328.1862186222
2021-01-21,486328.1862186222
2021-01-22,486328.1862186222
2021-01-25,486328.1862186222
2021-01-26,486328.1862186222
2021-01-27,486328.1862186222
2021-01-28,486328.1862186222
2021-01-29,486328.1862186222
2021-02-01,486328.1862186222
2021-02-02,486328.1862186222
2021-02-03,486328.1862186222
2021-02-04,486328.1862186222
2021-02-05,486328.1862186222
2021-02-08,486328.1862186222
2021-02-09,486328.1862186222
2021-02-10,486328.1862186222
2021-02-11,486328.1862186222
2021-02-12,486328.1862186222
2021-02-16,486328.1862186222
2021-02-17,486328.1862186222
2021-02-18,486328.1862186222
2021-02-19,486328.1862186222
2021-02-22,486328.1862186222
2021-02-23,486328.1862186222
2021-02-24,486328.1862186222
2021-02-25,486328.1862186222
2021-02-26,486328.1862186222
2021-03-01,486328.1862186222
2021-03-02,486328.1862186222
2021-03-03,486328.1862186222
2021-03-04,486328.1862186222
2021-03-05,486328.1862186222
2021-03-08,486328.1862186222
2021-03-09,486328.1862186222
2021-03-10,486328.1862186222
2021-03-11,486328.1862186222
2021-03-12,486328.1862186222
2021-03-15,491009.8637897232
2021-03-16,493704.92112750246
2021-03-17,495737.82845560345
2021-03-18,465010.52454164036
2021-03-19,470946.26175882114
2021-03-22,496051.0006426858
2021-03-23,489570.6607784174
2021-03-24,464847.1132277917
2021-03-25,462342.0544101576
2021-03-26,461361.840427696
2021-03-29,461361.840427696
2021-03-30,461361.840427696
2021-03-31,461361.840427696
2021-04-01,461361.840427696
2021-04-05,461361.840427696
2021-04-06,461634.93221821793
2021-04-07,465048.70697960904
2021-04-08,479568.75626868696
2021-04-09,488262.42637583154
2021-04-12,486350.78976643656
2021-04-13,503009.98290612525
2021-04-14,485349.4007737461
2021-04-15,506787.885867777
2021-04-16,508927.1754862821
2021-04-19,495044.4598735812
2021-04-20,484211.4272639843
2021-04-21,496455.56597551215
2021-04-22,478385.2302919189
2021-04-23,496409.97706653236
2021-04-26,506241.7300093596
2021-04-27,499596.24458670773
2021-04-28,494452.7879901312
2021-04-29,499414.0711606566
2021-04-30,490037.6606780232
2021-05-03,495044.52919529483
2021-05-04,495044.52919529483
2021-05-05,495044.52919529483
2021-05-06,495044.52919529483
2021-05-07,495044.52919529483
2021-05-10,495044.52919529483
2021-05-11,495044.52919529483
2021-05-12,495044.52919529483
2021-05-13,495044.52919529483
2021-05-14,495044.52919529483
2021-05-17,495044.52919529483
2021-05-18,495044.52919529483
2021-05-19,495044.52919529483
2021-05-20,495044.52919529483
2021-05-21,495044.52919529483
2021-05-24,495044.52919529483
2021-05-25,495044.52919529483
2021-05-26,495741.86040212365
2021-05-27,491335.61664836825
2021-05-28,496123.1579545924
2021-06-01,491287.2193185007
2021-06-02,493850.3031904214
2021-06-03,478326.8402764783
2021-06-04,502845.27604814543
2021-06-07,507294.3845060719
2021-06-08,507874.6491322517
2021-06-09,508454.95247629535
2021-06-10,524026.85143796983
2021-06-11,528185.8469417384
2021-06-14,542983.8919577629
2021-06-15,532925.0296359588
2021-06-16,527218.5972659378
2021-06-17,546901.0169657855
2021-06-18,533843.9594176197
2021-06-21,543612.5926316741
2021-06-22,558797.5839794558
2021-06-23,559764.7949373922
2021-06-24,570065.3728834868
2021-06-25,568276.0655214882
2021-06-28,588393.7127293688
2021-06-29,595019.1135989146
2021-06-30,592407.5936792623
2021-07-01,592697.7840691481
2021-07-02,612815.5087127564
2021-07-06,621036.5889069666
2021-07-07,625002.2273984484
2021-07-08,614169.5111309944
2021-07-09,624566.8837368239
2021-07-12,632401.0950350051
2021-07-13,632062.7396224353
2021-07-14,635496.1623568297
2021-07-15,622342.3488667926
2021-07-16,607060.640295004
2021-07-19,592504.3109032698
2021-07-20,612041.6547671065
2021-07-21,626017.6808147971
2021-07-22,639171.4943048339
2021-07-23,660401.3895887982
2021-07-26,663158.1789337806
2021-07-27,641492.7076810086
2021-07-28,648504.9774465836
2021-07-29,651696.6845566877
2021-07-30,641928.1674962249
2021-08-02,641734.6943303463
2021-08-03,652905.9208818257
2021-08-04,656145.7542967501
2021-08-05,668477.6262541809
2021-08-06,659772.9212220702
2021-08-09,663303.0611804721
2021-08-10,653389.5070018622
2021-08-11,649859.0573005492
2021-08-12,656629.4952882421
2021-08-13,663206.4213921926
2021-08-16,664366.950644552
2021-08-17,646909.1045325997
2021-08-18,628097.2172845451
2021-08-19,617748.2003072121
2021-08-20,617748.2003072121
2021-08-23,617748.2003072121
2021-08-24,620520.5056817367
2021-08-25,621213.5655263333
2021-08-26,610687.4763713658
2021-08-27,628534.2529000418
2021-08-30,649369.7459663298
2021-08-31,647550.6025972111
2021-09-01,651102.6036622421
2021-09-02,650192.8585739987
2021-09-03,656040.516332045
2021-09-07,658726.3313142774
2021-09-08,651968.859106514
2021-09-09,644994.7016551038
2021-09-10,630483.5183937063
2021-09-13,629053.9784220156
2021-09-14,623639.3443438947
2021-09-15,637457.5371221693
2021-09-16,638713.6734097637
2021-09-17,616145.4613705107
2021-09-20,586602.9537640073
2021-09-21,586602.9537640073
2021-09-22,586602.9537640073
2021-09-23,586602.9537640073
2021-09-24,586602.9537640073
2021-09-27,586602.9537640073
2021-09-28,586602.9537640073
2021-09-29,586602.9537640073
2021-09-30,586602.9537640073
2021-10-01,586602.9537640073
2021-10-04,586602.9537640073
2021-10-05,586602.9537640073
2021-10-06,586602.9537640073
2021-10-07,586602.9537640073
2021-10-08,586602.9537640073
2021-10-11,586602.9537640073
2021-10-12,586602.9537640073
2021-10-13,586602.9537640073
2021-10-14,600714.6292765774
2021-10-15,611850.712183204
2021-10-18,630200.3137867567
2021-10-19,644041.3669404297
2021-10-20,642012.6212070901
2021-10-21,653509.3042467333
2021-10-22,636962.9920771386
2021-10-25,656079.0584679259
2021-10-26,662210.8489580211
2021-10-27,667440.6698661528
2021-10-28,689351.9467775141
2021-10-29,699541.3009265072
2021-11-01,706439.2674349619
2021-11-02,715862.0846045016
2021-11-03,738585.090824299
2021-11-04,766131.9089135723
2021-11-05,768972.4561475667
2021-11-08,765816.4289173196
2021-11-09,750036.7259193971
2021-11-10,717169.5578795893
2021-11-11,722985.5074123377
2021-11-12,745933.825547079
2021-11-15,745708.4414399163
2021-11-16,761127.6164970411
2021-11-17,762029.2251179107
2021-11-18,785338.359962325
2021-11-19,798638.4046281449
2021-11-22,770956.0817441425
2021-11-23,760451.3197911154
2021-11-24,767484.6467098615
2021-11-26,725149.7579404064
2021-11-29,770189.6169569078
2021-11-30,737097.2813865937
2021-12-01,699270.7966825807
2021-12-02,712435.6253225468
2021-12-03,676638.030736311
2021-12-06,678937.3078644538
2021-12-07,678937.3078644538
2021-12-08,678937.3078644538
2021-12-09,678937.3078644538
2021-12-10,678937.3078644538
2021-12-13,678937.3078644538
2021-12-14,678937.3078644538
2021-12-15,678937.3078644538
2021-12-16,678937.3078644538
2021-12-17,678937.3078644538
2021-12-20,680940.6444163723
2021-12-21,696180.3615437299
2021-12-22,704658.8854215811
2021-12-23,709971.3036508871
2021-12-27,721705.2085580936
2021-12-28,718360.271584192
2021-12-29,718252.9278987804
2021-12-30,716106.6153180195
2021-12-31,711634.7099291637
2022-01-03,718485.5713487107
2022-01-04,709166.5346304094
2022-01-05,687380.143286127
2022-01-06,686897.068645401
2022-01-07,679456.1255761995
2022-01-10,679903.2319459643
2022-01-11,690116.705854784
2022-01-12,692853.3806489353
2022-01-13,675520.9386144018
2022-01-14,679724.2883951134
2022-01-18,662803.2650231195
2022-01-19,655523.3094256618
2022-01-20,647009.0978405854
2022-01-21,629068.2814008072
2022-01-24,631948.0437003426
2022-01-25,617298.6326736283
2022-01-26,616332.8200686595
2022-01-27,610126.0207615823
2022-01-28,629265.1249180179
2022-01-31,649387.885533035
2022-02-01,653806.0349100643
2022-02-02,659118.5653648648
2022-02-03,632395.2622956019
2022-02-04,640372.9237918616
2022-02-07,623003.0752175101
2022-02-08,644178.7915005364
2022-02-09,684141.3918256938
2022-02-10,638749.1886522315
2022-02-11,578588.1057894133
2022-02-14,574461.5985937013
2022-02-15,574461.5985937013
2022-02-16,574461.5985937013
2022-02-17,574461.5985937013
2022-02-18,574461.5985937013
2022-02-22,574461.5985937013
2022-02-23,574461.5985937013
2022-02-24,574461.5985937013
2022-02-25,574461.5985937013
2022-02-28,574461.5985937013
2022-03-01,574461.5985937013
2022-03-02,574461.5985937013
2022-03-03,574461.5985937013
2022-03-04,574461.5985937013
2022-03-07,574461.5985937013
2022-03-08,574461.5985937013
2022-03-09,574461.5985937013
2022-03-10,575242.981807951
2022-03-11,563313.5089404891
2022-03-14,552495.1518127696
2022-03-15,569825.1690407892
2022-03-16,590958.1578834034
2022-03-17,598112.4532919222
2022-03-18,610354.718559129
2022-03-21,608657.7299076387
2022-03-22,620619.5061350882
2022-03-23,604096.7159752828
2022-03-24,643241.7116749334
2022-03-25,642226.3578807958
2022-03-28,671444.1071291263
2022-03-29,705851.1614473707
2022-03-30,684642.8484328974
2022-03-31,656327.6459257889
2022-04-01,653507.4696028973
2022-04-04,694344.5710962829
2022-04-05,648430.9264269507
2022-04-06,605788.8669279661
2022-04-07,609737.204097911
2022-04-08,584806.3034961692
2022-04-11,543292.1790494962
2022-04-12,565854.2208852745
2022-04-13,565854.2208852745
2022-04-14,565854.2208852745
2022-04-18,565854.2208852745
2022-04-19,565854.2208852745
2022-04-20,565854.2208852745
2022-04-21,565854.2208852745
2022-04-22,565854.2208852745
2022-04-25,565854.2208852745
2022-04-26,565854.2208852745
2022-04-27,565854.2208852745
2022-04-28,565854.2208852745
2022-04-29,565854.2208852745
2022-05-02,565854.2208852745
2022-05-03,565854.2208852745
2022-05-04,565854.2208852745
2022-05-05,565854.2208852745
2022-05-06,565854.2208852745
2022-05-09,565854.2208852745
2022-05-10,565854.2208852745
2022-05-11,565854.2208852745
2022-05-12,573137.7490371793
2022-05-13,594378.1899032488
2022-05-16,587488.401423225
2022-05-17,602705.1345017715
2022-05-18,573118.073795696
2022-05-19,570047.2558553577
2022-05-20,568275.4972758977
2022-05-23,577724.4857398224
2022-05-24,565440.7822333584
2022-05-25,573354.2383713679
2022-05-26,589240.2997275828
2022-05-27,608472.8174385204
2022-05-31,606858.5841466723
2022-06-01,602370.4703629373
2022-06-02,618866.7725944978
2022-06-03,589978.4952013115
2022-06-06,597321.1041992208
2022-06-07,611822.7248212618
2022-06-08,599340.3078955759
2022-06-09,550511.9305033395
