date,spy_price,long_strike,short_strike,debit,pnl,roi,win
2013-04-30,129.17,123,133,6.44,0.42,0.07,true
2013-05-03,130.53,124,134,6.65,0.23,0.03,true
2013-05-06,130.86,124,135,7.1,-4.15,-0.58,false
2013-05-07,131.53,125,135,6.65,-4.21,-0.63,false
2013-05-10,132.18,126,136,6.48,-6.13,-0.95,false
2013-05-13,132.29,126,136,6.53,-3.53,-0.54,false
2013-05-14,133.65,127,138,6.98,-5.3,-0.76,false
2013-05-17,135.04,128,139,7.2,-5.72,-0.79,false
2013-05-21,135.22,128,139,7.29,-4.61,-0.63,false
2013-05-24,133.72,127,138,7.01,-2.72,-0.39,false
2013-05-28,134.52,128,139,6.91,-0.79,-0.11,false
2013-05-31,132.21,126,136,6.48,2.13,0.33,true
2013-06-03,132.94,126,137,7.11,2.08,0.29,true
2013-06-04,132.3,126,136,6.51,2.92,0.45,true
2013-06-07,133.31,127,137,6.52,2.18,0.33,true
2013-06-10,133.31,127,137,6.52,1.72,0.26,true
2013-06-11,131.93,125,136,7.09,3.29,0.46,true
2013-06-14,132.0,125,136,7.11,2.85,0.4,true
2013-06-17,133.02,126,137,7.13,3.51,0.49,true
2013-06-18,134.07,127,138,7.16,2.72,0.38,true
2013-06-21,129.35,123,133,6.52,7.14,1.1,true
2013-06-24,127.72,121,132,6.97,7.96,1.14,true
2013-06-25,128.95,122,133,7.07,6.46,0.91,true
2013-06-28,130.45,124,134,6.56,4.81,0.73,true
2013-07-01,131.21,125,135,6.46,1.72,0.27,true
2013-07-02,131.09,125,135,6.41,1.33,0.21,true
2013-07-05,132.56,126,137,6.92,-1.02,-0.15,false
2013-07-08,133.32,127,137,6.53,-0.58,-0.09,false
2013-07-09,134.28,128,138,6.51,-1.09,-0.17,false
2013-07-12,136.22,129,140,7.27,-3.28,-0.45,false
2013-07-15,136.74,130,141,7.03,-5.21,-0.74,false
2013-07-16,136.22,129,140,7.27,-4.94,-0.68,false
2013-07-22,137.83,131,142,7.1,-4.99,-0.7,false
2013-07-23,137.54,131,142,6.94,-4.76,-0.69,false
2013-07-26,137.52,131,142,6.92,-3.59,-0.52,false
2013-07-29,137.09,130,141,7.23,-1.93,-0.27,false
2013-07-30,137.09,130,141,7.23,-1.63,-0.23,false
2013-08-02,139.01,132,143,7.21,-2.79,-0.39,false
2013-08-05,138.81,132,143,7.09,-0.73,-0.1,false
2013-08-06,138.02,131,142,7.2,-0.82,-0.11,false
2013-08-09,137.68,131,142,7.0,-1.24,-0.18,false
2013-08-12,137.52,131,142,6.92,-1.36,-0.2,false
2013-08-13,137.92,131,142,7.15,-2.22,-0.31,false
2013-08-16,134.85,128,139,7.08,0.09,0.01,true
2013-08-19,133.99,127,138,7.14,0.7,0.1,true
2013-08-20,134.65,128,139,6.97,0.91,0.13,true
2013-08-23,135.49,129,140,6.9,-1.18,-0.17,false
2013-08-26,134.99,128,139,7.14,0.97,0.14,true
2013-08-27,132.82,126,137,7.04,3.95,0.56,true
2013-08-30,133.08,126,137,7.16,4.38,0.61,true
2013-09-03,133.68,127,138,6.98,6.38,0.91,true
2013-09-06,135.02,128,139,7.14,5.22,0.73,true
2013-09-09,136.31,129,140,7.29,4.69,0.64,true
2013-09-10,137.32,130,141,7.31,4.32,0.59,true
2013-09-13,137.7,131,142,7.01,3.85,0.55,true
2013-09-16,138.49,132,143,6.91,2.6,0.38,true
2013-09-17,139.11,132,143,7.21,2.64,0.37,true
2013-09-20,139.5,133,144,6.92,2.43,0.35,true
2013-09-23,138.86,132,143,7.1,1.71,0.24,true
2013-09-24,138.53,132,143,6.93,3.8,0.55,true
2013-09-27,138.02,131,142,7.16,4.59,0.64,true
2013-09-30,137.29,130,141,7.26,7.08,0.98,true
2013-10-01,138.38,131,143,7.61,6.37,0.84,true
2013-10-04,138.01,131,142,7.14,6.33,0.89,true
2013-10-07,136.81,130,141,7.05,7.82,1.11,true
2013-10-08,135.22,128,139,7.2,10.4,1.44,true
2013-10-11,139.13,132,143,7.21,6.25,0.87,true
2013-10-15,138.67,132,143,7.0,6.76,0.97,true
2013-10-18,142.5,135,147,7.72,2.66,0.34,true
2013-10-21,142.51,135,147,7.73,1.35,0.17,true
2013-10-22,143.34,136,148,7.64,2.07,0.27,true
2013-10-25,143.78,137,148,7.08,2.01,0.28,true
2013-10-28,144.01,137,148,7.19,-0.74,-0.1,false
2013-10-29,144.77,138,149,7.08,-1.6,-0.23,false
2013-11-01,143.99,137,148,7.19,0.14,0.02,true
2013-11-04,144.5,137,149,7.72,1.45,0.19,true
2013-11-05,144.04,137,148,7.21,2.82,0.39,true
2013-11-08,144.87,138,149,7.14,2.68,0.38,true
2013-11-11,144.9,138,149,7.15,3.76,0.53,true
2013-11-12,144.6,137,149,7.79,4.11,0.53,true
2013-11-15,147.13,140,152,7.54,1.35,0.18,true
2013-11-18,146.61,139,151,7.79,1.36,0.17,true
2013-11-19,146.29,139,151,7.62,1.5,0.2,true
2013-11-22,147.75,140,152,7.89,-0.2,-0.03,false
2013-11-25,147.6,140,152,7.79,0.95,0.12,true
2013-11-26,147.64,140,152,7.82,1.33,0.17,true
2013-11-29,147.9,141,152,7.15,-0.95,-0.13,false
2013-12-02,147.52,140,152,7.73,1.66,0.21,true
2013-12-03,146.88,140,151,7.14,1.61,0.23,true
2013-12-09,148.23,141,153,7.59,-0.52,-0.07,false
2013-12-10,147.7,140,152,7.83,-2.87,-0.37,false
2013-12-13,145.54,138,150,7.72,-1.5,-0.19,false
2013-12-16,146.45,139,151,7.68,-1.45,-0.19,false
2013-12-17,145.98,139,150,7.17,-1.74,-0.24,false
2013-12-20,149.17,142,154,7.56,-7.31,-0.97,false
2013-12-23,149.96,142,154,7.99,-5.86,-0.73,false
2013-12-24,150.29,143,155,7.64,-4.87,-0.64,false
2013-12-27,151.05,143,156,8.31,-5.3,-0.64,false
2013-12-30,151.02,143,156,8.27,-2.95,-0.36,false
2013-12-31,151.74,144,156,7.85,-2.68,-0.34,false
2014-01-06,149.82,142,154,7.9,-0.75,-0.09,false
2014-01-07,150.74,143,155,7.88,-1.88,-0.24,false
2014-01-10,151.29,144,156,7.64,-1.81,-0.24,false
2014-01-13,149.27,142,154,7.62,0.92,0.12,true
2014-01-14,150.9,143,155,7.98,-0.06,-0.01,false
2014-01-17,150.88,143,155,7.96,-1.1,-0.14,false
2014-01-21,151.32,144,156,7.65,0.89,0.12,true
2014-01-24,146.97,140,151,7.16,5.3,0.74,true
2014-01-27,146.25,139,151,7.58,3.44,0.45,true
2014-01-28,147.12,140,152,7.52,2.07,0.28,true
2014-01-31,146.39,139,151,7.64,4.32,0.57,true
2014-02-03,143.09,136,147,7.19,8.93,1.24,true
2014-02-04,144.1,137,148,7.2,7.32,1.02,true
2014-02-07,147.62,140,152,7.77,3.11,0.4,true
2014-02-10,147.89,140,152,7.9,2.29,0.29,true
2014-02-11,149.51,142,154,7.73,1.22,0.16,true
2014-02-14,151.19,144,156,7.58,0.62,0.08,true
2014-02-18,151.37,144,156,7.67,0.04,0.01,true
2014-02-21,151.08,144,156,7.52,-1.44,-0.19,false
2014-02-24,151.92,144,156,7.94,-2.79,-0.35,false
2014-02-25,151.86,144,156,7.93,-4.05,-0.51,false
2014-02-28,153.05,145,158,8.3,-4.24,-0.51,false
2014-03-03,151.98,144,157,8.23,-0.49,-0.06,false
2014-03-07,154.67,147,159,7.83,-2.48,-0.32,false
2014-03-10,154.59,147,159,7.79,-1.82,-0.23,false
2014-03-11,153.82,146,158,7.89,-2.16,-0.27,false
2014-03-14,151.71,144,156,7.8,0.38,0.05,true
2014-03-17,153.09,145,158,8.29,0.03,0.0,true
2014-03-18,154.18,146,159,8.36,-1.25,-0.15,false
2014-03-21,153.65,146,158,7.8,-0.39,-0.05,false
2014-03-24,153.02,145,158,8.26,-0.47,-0.06,false
2014-03-25,153.74,146,158,7.86,-0.84,-0.11,false
2014-03-28,153.07,145,158,8.3,1.19,0.14,true
2014-03-31,154.32,147,159,7.66,-2.04,-0.27,false
2014-04-01,155.35,148,160,7.68,-2.52,-0.33,false
2014-04-04,153.82,146,158,7.9,-0.25,-0.03,false
2014-04-07,152.12,145,157,7.55,1.79,0.24,true
2014-04-08,152.75,145,157,7.84,2.11,0.27,true
2014-04-14,150.96,143,155,7.93,5.68,0.72,true
2014-04-15,152.0,144,157,8.25,4.61,0.56,true
2014-04-21,154.35,147,159,7.68,3.64,0.47,true
2014-04-22,155.05,147,160,8.31,3.78,0.45,true
2014-04-25,153.73,146,158,7.85,5.41,0.69,true
2014-04-28,154.21,147,159,7.6,2.98,0.39,true
2014-04-29,154.93,147,160,8.24,2.82,0.34,true
2014-05-02,155.19,147,160,8.39,2.8,0.33,true
2014-05-05,155.49,148,160,7.74,4.26,0.55,true
2014-05-06,154.13,146,159,8.35,5.98,0.72,true
2014-05-09,155.11,147,160,8.34,4.94,0.59,true
2014-05-12,156.62,149,161,7.84,3.07,0.39,true
2014-05-13,156.76,149,161,7.92,3.31,0.42,true
2014-05-16,155.18,147,160,8.4,4.74,0.56,true
2014-05-19,155.75,148,160,7.9,6.3,0.8,true
2014-05-23,157.08,149,162,8.37,4.26,0.51,true
2014-05-27,158.04,150,163,8.34,2.54,0.3,true
2014-05-30,159.0,151,164,8.32,2.39,0.29,true
2014-06-02,159.18,151,164,8.43,0.71,0.08,true
2014-06-03,159.1,151,164,8.37,2.43,0.29,true
2014-06-06,161.23,153,166,8.48,0.02,0.0,true
2014-06-09,161.39,153,166,8.57,1.01,0.12,true
2014-06-10,161.41,153,166,8.58,0.23,0.03,true
2014-06-13,160.2,152,165,8.42,1.46,0.17,true
2014-06-16,160.33,152,165,8.49,-2.45,-0.29,false
2014-06-17,160.78,153,166,8.19,-3.58,-0.44,false
2014-06-20,162.47,154,167,8.62,-3.91,-0.45,false
2014-06-23,162.42,154,167,8.59,-6.04,-0.7,false
2014-06-24,161.44,153,166,8.56,-3.37,-0.39,false
2014-06-27,162.37,154,167,8.55,-3.9,-0.46,false
2014-06-30,162.28,154,167,8.49,-2.27,-0.27,false
2014-07-01,163.37,155,168,8.56,-3.34,-0.39,false
2014-07-07,163.77,156,169,8.19,-0.89,-0.11,false
2014-07-08,162.71,155,168,8.16,-0.12,-0.01,false
2014-07-11,163.02,155,168,8.33,0.54,0.06,true
2014-07-14,163.84,156,169,8.23,-0.4,-0.05,false
2014-07-15,163.54,155,168,8.62,0.67,0.08,true
2014-07-21,163.63,155,169,8.91,-0.02,-0.0,false
2014-07-22,164.34,156,169,8.51,0.12,0.01,true
2014-07-25,163.94,156,169,8.28,-0.07,-0.01,false
2014-07-28,164.01,156,169,8.31,-0.34,-0.04,false
2014-07-29,163.3,155,168,8.46,-0.45,-0.05,false
2014-08-01,159.61,152,164,7.79,3.09,0.4,true
2014-08-04,160.77,153,166,8.17,4.04,0.49,true
2014-08-05,159.21,151,164,8.36,5.7,0.68,true
2014-08-08,160.23,152,165,8.38,3.4,0.41,true
2014-08-11,160.69,153,166,8.13,0.33,0.04,true
2014-08-12,160.47,152,165,8.52,2.21,0.26,true
2014-08-15,162.28,154,167,8.46,-0.01,-0.0,false
2014-08-18,163.64,155,169,8.92,-4.0,-0.45,false
2014-08-19,164.5,156,169,8.6,-2.94,-0.34,false
2014-08-22,165.16,157,170,8.42,-3.91,-0.46,false
2014-08-25,166.0,158,171,8.33,-7.15,-0.86,false
2014-08-26,166.11,158,171,8.4,-8.43,-1.0,false
2014-08-29,166.42,158,171,8.56,-9.73,-1.14,false
2014-09-02,166.34,158,171,8.51,-9.32,-1.1,false
2014-09-05,166.75,158,172,9.0,-9.09,-1.01,false
2014-09-08,166.32,158,171,8.49,-5.79,-0.68,false
2014-09-09,165.27,157,170,8.44,-3.73,-0.44,false
2014-09-12,165.11,157,170,8.37,-3.87,-0.46,false
2014-09-15,164.99,157,170,8.29,-1.25,-0.15,false
2014-09-16,166.23,158,171,8.44,-0.55,-0.07,false
2014-09-19,167.19,159,172,8.44,-1.45,-0.17,false
2014-09-22,165.9,158,171,8.26,0.86,0.1,true
2014-09-23,164.95,157,170,8.27,2.01,0.24,true
2014-09-26,164.86,157,170,8.22,2.59,0.32,true
2014-09-29,164.56,156,169,8.54,3.44,0.4,true
2014-09-30,164.12,156,169,8.34,3.68,0.44,true
2014-10-03,163.71,156,169,8.15,3.97,0.49,true
2014-10-06,163.52,155,168,8.53,5.59,0.66,true
2014-10-07,160.99,153,166,8.27,8.77,1.06,true
2014-10-10,158.73,151,163,7.83,11.69,1.49,true
2014-10-14,156.36,149,161,7.7,13.77,1.79,true
2014-10-17,157.0,149,162,8.26,12.01,1.45,true
2014-10-20,158.53,151,163,7.75,12.1,1.56,true
2014-10-21,161.67,154,167,8.12,9.02,1.11,true
2014-10-24,163.63,155,169,8.87,6.11,0.69,true
2014-10-27,163.41,155,168,8.47,4.5,0.53,true
2014-10-28,165.28,157,170,8.44,-0.17,-0.02,false
2014-10-31,167.99,160,173,8.31,-3.94,-0.47,false
2014-11-03,168.08,160,173,8.35,1.8,0.22,true
2014-11-04,167.5,159,173,8.83,3.04,0.34,true
2014-11-07,169.39,161,174,8.53,2.13,0.25,true
2014-11-11,170.09,162,175,8.37,2.1,0.25,true
2014-11-14,170.14,162,175,8.4,2.31,0.28,true
2014-11-18,171.23,163,176,8.44,-1.4,-0.17,false
2014-11-21,172.17,164,177,8.42,-5.17,-0.61,false
2014-11-24,172.66,164,178,8.94,-2.52,-0.28,false
2014-11-25,172.53,164,178,8.88,-3.78,-0.43,false
2014-11-28,172.61,164,178,8.91,-4.96,-0.56,false
2014-12-01,171.41,163,177,8.8,-6.45,-0.73,false
2014-12-02,172.51,164,178,8.87,-5.69,-0.64,false
2014-12-08,172.11,164,177,8.38,-1.74,-0.21,false
2014-12-09,172.0,163,177,9.08,-2.35,-0.26,false
2014-12-12,167.35,159,172,8.43,2.67,0.32,true
2014-12-15,166.2,158,171,8.37,0.9,0.11,true
2014-12-16,164.87,157,170,8.27,0.12,0.01,true
2014-12-19,172.99,164,178,9.06,-5.35,-0.59,false
2014-12-22,173.78,165,179,8.99,-3.21,-0.36,false
2014-12-23,174.02,165,179,9.1,-3.77,-0.41,false
2014-12-26,174.6,166,180,8.9,-5.13,-0.58,false
2014-12-29,174.83,166,180,9.01,-1.98,-0.22,false
2014-12-30,173.89,165,179,9.03,-0.34,-0.04,false
2015-01-05,168.97,161,174,8.31,4.51,0.54,true
2015-01-06,167.38,159,172,8.44,7.4,0.88,true
2015-01-09,171.09,163,176,8.35,3.48,0.42,true
2015-01-12,169.75,161,175,8.93,5.03,0.56,true
2015-01-13,169.27,161,174,8.41,4.98,0.59,true
2015-01-16,168.89,160,174,8.99,6.48,0.72,true
2015-01-20,169.25,161,174,8.41,2.39,0.28,true
2015-01-23,171.69,163,177,8.92,0.56,0.06,true
2015-01-26,172.09,163,177,9.12,-0.69,-0.08,false
2015-01-27,169.82,161,175,8.97,0.41,0.05,true
2015-01-30,167.07,159,172,8.33,5.31,0.64,true
2015-02-02,169.14,161,174,8.37,4.04,0.48,true
2015-02-03,171.58,163,177,8.87,3.07,0.35,true
2015-02-06,172.18,164,177,8.39,2.24,0.27,true
2015-02-09,171.41,163,177,8.8,-0.97,-0.11,false
2015-02-10,173.23,165,178,8.42,-2.11,-0.25,false
2015-02-13,175.72,167,181,8.96,-2.68,-0.3,false
2015-02-20,176.94,168,182,9.08,-4.05,-0.45,false
2015-02-23,176.92,168,182,9.07,-3.21,-0.35,false
2015-02-24,177.42,169,183,8.82,-3.03,-0.34,false
2015-02-27,176.46,168,182,8.84,-2.89,-0.33,false
2015-03-02,177.57,169,183,8.91,-2.9,-0.33,false
2015-03-03,176.84,168,182,9.03,-3.93,-0.44,false
2015-03-06,173.81,165,179,9.0,0.49,0.05,true
2015-03-09,174.53,166,180,8.87,0.72,0.08,true
2015-03-10,171.7,163,177,8.92,4.04,0.45,true
2015-03-13,172.41,164,178,8.8,2.44,0.28,true
2015-03-16,174.71,166,180,8.95,-1.53,-0.17,false
2015-03-17,174.19,165,179,9.17,1.04,0.11,true
2015-03-20,177.03,168,182,9.16,-1.43,-0.16,false
2015-03-23,176.69,168,182,8.96,-3.18,-0.35,false
2015-03-24,175.7,167,181,8.96,0.0,0.0,false
2015-03-27,173.1,164,178,9.14,1.95,0.21,true
2015-03-30,175.22,166,180,9.2,1.25,0.14,true
2015-03-31,173.68,165,179,8.94,2.69,0.3,true
2015-04-06,174.86,166,180,9.03,2.49,0.28,true
2015-04-07,174.4,166,180,8.8,2.3,0.26,true
2015-04-13,175.92,167,181,9.08,0.58,0.06,true
2015-04-14,176.26,167,182,9.53,-0.96,-0.1,false
2015-04-17,174.96,166,180,9.1,0.81,0.09,true
2015-04-20,176.56,168,182,8.9,-2.13,-0.24,false
2015-04-21,176.35,168,182,8.79,-2.3,-0.26,false
2015-04-24,178.08,169,183,9.2,-4.69,-0.51,false
2015-04-27,177.34,168,183,9.58,-1.59,-0.17,false
2015-04-28,177.9,169,183,9.1,-3.4,-0.37,false
2015-05-01,177.29,168,183,9.56,-3.62,-0.38,false
2015-05-04,177.8,169,183,9.03,-1.08,-0.12,false
2015-05-05,175.76,167,181,8.99,0.16,0.02,true
2015-05-08,178.05,169,183,9.17,-1.1,-0.12,false
2015-05-11,177.2,168,183,9.49,-2.09,-0.22,false
2015-05-12,176.67,168,182,8.95,-1.59,-0.18,false
2015-05-15,178.74,170,184,9.01,-6.81,-0.76,false
2015-05-18,179.3,170,185,9.57,-6.03,-0.63,false
2015-05-22,179.2,170,185,9.53,-6.46,-0.68,false
2015-05-26,177.28,168,183,9.54,-4.02,-0.42,false
2015-05-29,177.65,169,183,8.95,-2.57,-0.29,false
2015-06-01,178.01,169,183,9.12,-0.69,-0.08,false
2015-06-02,177.83,169,183,9.03,-0.45,-0.05,false
2015-06-05,176.49,168,182,8.86,0.79,0.09,true
2015-06-08,175.41,167,181,8.81,-0.15,-0.02,false
2015-06-09,175.38,167,181,8.79,-1.92,-0.22,false
2015-06-12,176.7,168,182,8.96,-3.99,-0.45,false
2015-06-15,175.94,167,181,9.06,0.12,0.01,true
2015-06-16,176.9,168,182,9.05,-1.1,-0.12,false
2015-06-19,178.23,169,184,9.51,-3.11,-0.33,false
2015-06-22,179.15,170,185,9.48,-5.17,-0.55,false
2015-06-23,179.27,170,185,9.56,-5.59,-0.58,false
2015-06-26,177.4,169,183,8.81,-1.78,-0.2,false
2015-06-29,173.68,165,179,8.92,0.53,0.06,true
2015-06-30,174.04,165,179,9.08,0.96,0.11,true
2015-07-06,174.77,166,180,8.97,-4.11,-0.46,false
2015-07-07,175.87,167,181,9.03,-8.62,-0.95,false
2015-07-10,175.42,167,181,8.82,-10.57,-1.2,false
2015-07-13,177.35,168,183,9.58,-9.33,-0.97,false
2015-07-14,178.12,169,183,9.2,-9.52,-1.03,false
2015-07-17,179.64,171,185,8.97,-10.59,-1.18,false
2015-07-20,179.74,171,185,9.02,-10.92,-1.21,false
2015-07-21,179.03,170,184,9.18,-11.23,-1.22,false
2015-07-27,174.83,166,180,9.01,-9.02,-1.0,false
2015-07-28,176.98,168,182,9.12,-9.93,-1.09,false
2015-07-31,177.97,169,183,9.15,-10.63,-1.16,false
2015-08-03,177.37,169,183,8.81,-9.05,-1.03,false
2015-08-04,177.02,168,182,9.15,-10.11,-1.1,false
2015-08-07,175.81,167,181,9.03,-9.14,-1.01,false
2015-08-10,178.03,169,183,9.18,-11.01,-1.2,false
2015-08-11,176.42,168,182,8.82,-10.34,-1.17,false
2015-08-14,177.06,168,182,9.17,-11.27,-1.23,false
2015-08-17,178.05,169,183,9.17,-11.03,-1.2,false
2015-08-18,177.53,169,183,8.88,-10.18,-1.15,false
2015-08-21,167.26,159,172,8.46,-0.06,-0.01,false
2015-08-24,160.22,152,165,8.58,8.84,1.03,true
2015-08-25,158.33,150,163,8.5,10.68,1.26,true
2015-08-28,168.48,160,174,8.87,0.78,0.09,true
2015-08-31,167.12,159,172,8.42,2.9,0.34,true
2015-09-01,162.14,154,167,8.43,8.38,0.99,true
2015-09-04,162.83,155,168,8.31,7.53,0.91,true
2015-09-08,166.92,159,172,8.32,7.0,0.84,true
2015-09-11,166.34,158,171,8.43,7.41,0.88,true
2015-09-14,165.72,157,171,8.92,9.45,1.06,true
2015-09-15,167.79,159,173,8.94,6.69,0.75,true
2015-09-18,166.11,158,171,8.35,10.33,1.24,true
2015-09-21,166.96,159,172,8.29,9.18,1.11,true
2015-09-22,164.8,157,170,8.24,11.14,1.35,true
2015-09-25,163.9,156,169,8.28,10.45,1.26,true
2015-09-28,159.78,152,165,8.26,11.73,1.42,true
2015-09-29,159.88,152,165,8.28,9.77,1.18,true
2015-10-02,165.72,157,171,8.9,6.74,0.76,true
2015-10-05,168.67,160,174,8.89,6.24,0.7,true
2015-10-06,168.09,160,173,8.34,7.43,0.89,true
2015-10-09,171.1,163,176,8.36,4.22,0.5,true
2015-10-13,170.18,162,175,8.38,5.6,0.67,true
2015-10-16,172.75,164,178,8.97,2.28,0.25,true
2015-10-19,172.84,164,178,9.01,-0.33,-0.04,false
2015-10-20,172.62,164,178,8.89,3.15,0.35,true
2015-10-23,176.35,168,182,8.79,-1.71,-0.19,false
2015-10-26,175.92,167,181,9.06,-2.98,-0.33,false
2015-10-27,175.58,167,181,8.89,-5.7,-0.64,false
2015-10-30,176.71,168,182,8.96,-5.9,-0.66,false
2015-11-02,178.8,170,184,9.02,-6.3,-0.7,false
2015-11-03,179.32,170,185,9.56,-8.9,-0.93,false
2015-11-06,178.5,170,184,8.87,-7.36,-0.83,false
2015-11-09,176.84,168,182,9.01,-2.96,-0.33,false
2015-11-13,172.13,164,177,8.38,1.14,0.14,true
2015-11-16,174.75,166,180,8.96,-2.41,-0.27,false
2015-11-20,177.88,169,183,9.04,-7.09,-0.78,false
2015-11-23,177.68,169,183,8.94,-9.97,-1.12,false
2015-11-24,177.92,169,183,9.06,-10.54,-1.16,false
2015-11-27,178.1,169,183,9.14,-10.66,-1.17,false
2015-11-30,177.36,168,183,9.55,-10.77,-1.13,false
2015-12-01,179.05,170,184,9.13,-11.22,-1.23,false
2015-12-07,177.07,168,182,9.12,-11.11,-1.22,false
2015-12-08,175.88,167,181,9.02,-10.15,-1.13,false
2015-12-11,171.57,163,177,8.9,-8.76,-0.98,false
2015-12-14,172.44,164,178,8.85,-8.8,-0.99,false
2015-12-15,174.25,166,179,8.44,-7.72,-0.91,false
2015-12-18,171.0,162,176,9.03,-6.07,-0.67,false
2015-12-21,172.41,164,178,8.81,-8.33,-0.95,false
2015-12-22,173.98,165,179,9.06,-10.37,-1.14,false
2015-12-28,175.44,167,181,8.82,-10.91,-1.24,false
2015-12-29,177.31,168,183,9.53,-11.51,-1.21,false
2016-01-04,171.86,163,177,8.98,-7.49,-0.83,false
2016-01-05,172.15,164,177,8.39,-7.65,-0.91,false
2016-01-08,164.08,156,169,8.37,0.64,0.08,true
2016-01-11,164.24,156,169,8.4,1.02,0.12,true
2016-01-12,165.56,157,171,8.85,-0.77,-0.09,false
2016-01-15,160.56,153,165,7.84,2.89,0.37,true
2016-01-19,160.78,153,166,8.25,8.04,0.97,true
2016-01-22,162.88,155,168,8.26,6.15,0.74,true
2016-01-25,160.42,152,165,8.44,8.06,0.95,true
2016-01-26,162.61,154,167,8.5,8.73,1.03,true
2016-01-29,165.61,157,171,8.86,5.16,0.58,true
2016-02-01,165.56,157,171,8.84,6.98,0.79,true
2016-02-02,162.57,154,167,8.5,11.0,1.29,true
2016-02-05,160.68,153,166,8.19,12.56,1.53,true
2016-02-08,158.52,151,163,7.8,13.62,1.75,true
2016-02-12,159.55,152,164,7.81,12.72,1.63,true
2016-02-16,162.25,154,167,8.39,13.29,1.58,true
2016-02-19,164.14,156,169,8.34,10.77,1.29,true
2016-02-22,166.52,158,172,8.82,6.32,0.72,true
2016-02-23,164.42,156,169,8.44,9.17,1.09,true
2016-02-26,166.79,158,172,8.94,6.27,0.7,true
2016-02-29,165.48,157,170,8.48,11.14,1.31,true
2016-03-01,169.37,161,174,8.46,6.97,0.82,true
2016-03-04,171.35,163,176,8.46,6.22,0.74,true
2016-03-07,171.49,163,177,8.83,5.63,0.64,true
2016-03-08,169.62,161,175,8.88,7.57,0.85,true
2016-03-11,173.34,165,179,8.77,3.39,0.39,true
2016-03-14,173.12,164,178,9.11,3.06,0.34,true
2016-03-15,172.84,164,178,8.99,2.23,0.25,true
2016-03-18,175.63,167,181,8.93,0.69,0.08,true
2016-03-21,175.88,167,181,9.05,-1.94,-0.21,false
2016-03-22,175.78,167,181,9.0,-1.26,-0.14,false
2016-03-28,174.65,166,180,8.92,0.51,0.06,true
2016-03-29,176.27,167,182,9.53,-2.59,-0.27,false
2016-04-01,177.81,169,183,9.04,-2.37,-0.26,false
2016-04-04,177.24,168,183,9.5,-3.92,-0.41,false
2016-04-05,175.47,167,181,8.84,-1.24,-0.14,false
2016-04-08,175.73,167,181,8.96,-1.59,-0.18,false
2016-04-11,175.32,167,181,8.77,2.04,0.23,true
2016-04-12,176.95,168,182,9.08,1.49,0.16,true
2016-04-18,179.81,171,185,9.03,-0.86,-0.1,false
2016-04-19,180.37,171,186,9.6,-1.95,-0.2,false
2016-04-22,179.57,171,185,8.92,-0.38,-0.04,false
2016-04-25,179.26,170,185,9.53,0.62,0.07,true
2016-04-26,179.53,171,185,8.89,-1.39,-0.16,false
2016-04-29,177.31,168,183,9.53,-0.44,-0.05,false
2016-05-02,178.71,170,184,8.97,-1.89,-0.21,false
2016-05-03,177.16,168,182,9.16,-0.78,-0.09,false
2016-05-06,176.78,168,182,9.0,0.46,0.05,true
2016-05-09,176.93,168,182,9.07,2.91,0.32,true
2016-05-10,179.13,170,185,9.46,-5.6,-0.59,false
2016-05-13,175.96,167,181,9.07,-5.24,-0.58,false
2016-05-16,177.69,169,183,8.95,0.91,0.1,true
2016-05-17,176.03,167,181,9.1,3.12,0.34,true
2016-05-23,176.34,168,182,8.78,2.12,0.24,true
2016-05-24,178.63,170,184,8.93,2.65,0.3,true
2016-05-27,180.67,172,186,8.97,1.26,0.14,true
2016-05-31,180.32,171,186,9.57,3.74,0.39,true
2016-06-03,180.7,172,186,8.98,3.83,0.43,true
2016-06-06,181.62,173,187,8.94,2.76,0.31,true
2016-06-07,181.9,173,187,9.08,3.45,0.38,true
2016-06-10,180.52,171,186,9.62,4.41,0.46,true
2016-06-13,179.13,170,185,9.45,5.72,0.61,true
2016-06-14,178.77,170,184,8.99,6.47,0.72,true
2016-06-17,178.39,169,184,9.55,6.73,0.7,true
2016-06-20,179.54,171,185,8.89,4.95,0.56,true
2016-06-21,180.05,171,185,9.1,6.26,0.69,true
2016-06-24,175.56,167,181,8.94,10.34,1.16,true
2016-06-27,172.41,164,178,8.85,13.9,1.57,true
2016-06-28,175.52,167,181,8.87,10.71,1.21,true
2016-07-01,181.33,172,187,9.56,5.56,0.58,true
2016-07-05,180.02,171,185,9.11,6.54,0.72,true
2016-07-08,183.69,175,189,8.99,2.66,0.3,true
2016-07-11,184.33,175,190,9.59,1.35,0.14,true
2016-07-12,185.67,176,191,9.77,-0.16,-0.02,false
2016-07-15,186.43,177,192,9.67,-0.15,-0.02,false
2016-07-18,186.93,178,193,9.39,-1.67,-0.18,false
2016-07-19,186.74,177,192,9.86,-0.34,-0.03,false
2016-07-25,187.14,178,193,9.51,-0.84,-0.09,false
2016-07-26,187.23,178,193,9.55,-5.1,-0.53,false
2016-07-29,187.55,178,193,9.76,-2.93,-0.3,false
2016-08-01,187.39,178,193,9.64,-3.66,-0.38,false
2016-08-02,186.19,177,192,9.52,-3.23,-0.34,false
2016-08-05,188.46,179,194,9.72,-5.34,-0.55,false
2016-08-08,188.35,179,194,9.65,-2.18,-0.23,false
