date,strategy,QQQ,SPY,TQQQ_naive
2017-07-17,1.8280856440087785,1.288536474852742,1.1676891615541902,2.059633027522939
2017-07-18,1.850823027640729,1.2971454463072047,1.1683074142768801,2.1009174311926637
2017-07-19,1.8758341496358737,1.3047575894879933,1.174632615209015,2.1376146788990855
2017-07-20,1.8917503181782387,1.3064793837788855,1.1751557521282139,2.146788990825691
2017-07-21,1.8803816263622637,1.3059356592659723,1.1741094782898156,2.142201834862388
2017-07-23,1.8803816263622637,1.3059356592659723,1.1741094782898156,2.142201834862388
2017-07-24,1.8985715332678237,1.3119166289080202,1.1738241308793433,2.169724770642205
2017-07-25,1.8872028414518491,1.308563661078387,1.176677604984066,2.155963302752297
2017-07-26,1.9076664867206043,1.3128228364295425,1.1767251628858115,2.1743119266055078
2017-07-27,1.884929103088654,1.3045763479836885,1.1756313311456679,2.137614678899085
2017-07-28,1.8758341496358741,1.3034888989578615,1.174252151995052,2.1284403669724794
2017-07-30,1.8758341496358741,1.3034888989578615,1.174252151995052,2.1284403669724794
2017-07-31,1.8553705043671191,1.2979610330765745,1.1735863413706167,2.100917431192663
2017-08-01,1.8781078879990691,1.3009515178975986,1.1762020259666124,2.114678899082571
2017-08-02,1.890329848224659,1.304485727231536,1.176772720787557,2.128440366972479
2017-08-03,1.8740339012572056,1.2994109651110104,1.1744899415037788,2.110091743119268
2017-08-04,1.8821818747409327,1.3017671046669688,1.1766300470823208,2.119266055045874
2017-08-06,1.8821818747409327,1.3017671046669688,1.1766300470823208,2.119266055045874
2017-08-07,1.914773768675841,1.310013593112823,1.1788177105626079,2.155963302752297
2017-08-08,1.9066257951921133,1.3077480743090169,1.17591667855614,2.146788990825691
2017-08-09,1.898477821708387,1.306026280018124,1.1758691206543945,2.1376146788990855
2017-08-10,1.7762582194524823,1.278024467603081,1.1592714129452586,2.000000000000003
2017-08-11,1.8169980868711169,1.2877208880833708,1.1609834974080921,2.0458715596330306
2017-08-13,1.816998086871117,1.2877208880833708,1.1609834974080921,2.0458715596330306
2017-08-14,1.8862558614827964,1.3043044857272312,1.1724925096304728,2.1238532110091772
2017-08-15,1.8903298482246595,1.3052106932487537,1.1723498359252367,2.12844036697248
2017-08-16,1.898477821708387,1.3074762120525596,1.1743948257002879,2.1376146788990855
2017-08-17,1.784406192936209,1.280743090167648,1.1560850335283186,2.0091743119266083
2017-08-18,1.776258219452482,1.2798368826461257,1.1542778332619943,2.0000000000000027
2017-08-20,1.776258219452482,1.2798368826461257,1.1542778332619943,2.0000000000000027
2017-08-21,1.7721842327106183,1.2782057091073855,1.1551814333951562,1.9954128440366998
